date,bidclose
2019-05-06 08:00:00,110.71
2019-05-06 09:00:00,110.747
2019-05-06 10:00:00,110.78
2019-05-06 11:00:00,110.835
2019-05-06 12:00:00,110.901
2019-05-06 13:00:00,110.9
2019-05-06 14:00:00,110.868
2019-05-06 15:00:00,110.852
2019-05-06 16:00:00,110.799
2019-05-06 17:00:00,110.844
2019-05-06 18:00:00,110.909
2019-05-06 19:00:00,110.88
2019-05-06 20:00:00,110.737
2019-05-06 21:00:00,110.682
2019-05-06 22:00:00,110.776
2019-05-06 23:00:00,110.796
2019-05-07 00:00:00,110.71
2019-05-07 01:00:00,110.643
2019-05-07 02:00:00,110.73
2019-05-07 03:00:00,110.635
2019-05-07 04:00:00,110.649
2019-05-07 05:00:00,110.626
2019-05-07 06:00:00,110.715
2019-05-07 07:00:00,110.648
2019-05-07 08:00:00,110.557
2019-05-07 09:00:00,110.562
2019-05-07 10:00:00,110.575
2019-05-07 11:00:00,110.588
2019-05-07 12:00:00,110.652
2019-05-07 13:00:00,110.478
2019-05-07 14:00:00,110.391
2019-05-07 15:00:00,110.34
2019-05-07 16:00:00,110.329
2019-05-07 17:00:00,110.186
2019-05-07 18:00:00,110.252
2019-05-07 19:00:00,110.267
2019-05-07 20:00:00,110.228
2019-05-07 21:00:00,110.252
2019-05-07 22:00:00,110.246
2019-05-07 23:00:00,110.26
2019-05-08 00:00:00,110.121
2019-05-08 01:00:00,110.088
2019-05-08 02:00:00,110.014
2019-05-08 03:00:00,109.936
2019-05-08 04:00:00,109.957
2019-05-08 05:00:00,110.049
2019-05-08 06:00:00,110.102
2019-05-08 07:00:00,110.13
2019-05-08 08:00:00,110.141
2019-05-08 09:00:00,109.978
2019-05-08 10:00:00,109.998
2019-05-08 11:00:00,110.08
2019-05-08 12:00:00,110.132
2019-05-08 13:00:00,110.126
2019-05-08 14:00:00,110.188
2019-05-08 15:00:00,110.118
2019-05-08 16:00:00,110.131
2019-05-08 17:00:00,110.103
2019-05-08 18:00:00,110.127
2019-05-08 19:00:00,110.06
2019-05-08 20:00:00,110.088
2019-05-08 21:00:00,110.055
2019-05-08 22:00:00,110.061
2019-05-08 23:00:00,110.025
2019-05-09 00:00:00,109.937
2019-05-09 01:00:00,109.981
2019-05-09 02:00:00,109.915
2019-05-09 03:00:00,109.951
2019-05-09 04:00:00,109.926
2019-05-09 05:00:00,109.935
2019-05-09 06:00:00,109.828
2019-05-09 07:00:00,109.616
2019-05-09 08:00:00,109.698
2019-05-09 09:00:00,109.743
2019-05-09 10:00:00,109.875
2019-05-09 11:00:00,109.814
2019-05-09 12:00:00,109.753
2019-05-09 13:00:00,109.633
2019-05-09 14:00:00,109.554
2019-05-09 15:00:00,109.556
2019-05-09 16:00:00,109.778
2019-05-09 17:00:00,109.707
2019-05-09 18:00:00,109.684
2019-05-09 19:00:00,109.722
2019-05-09 20:00:00,109.745
2019-05-09 21:00:00,109.712
2019-05-09 22:00:00,109.716
2019-05-09 23:00:00,109.832
2019-05-10 00:00:00,109.872
2019-05-10 01:00:00,110.028
2019-05-10 02:00:00,109.839
2019-05-10 03:00:00,109.764
2019-05-10 04:00:00,109.704
2019-05-10 05:00:00,109.734
2019-05-10 06:00:00,109.776
2019-05-10 07:00:00,109.761
2019-05-10 08:00:00,109.826
2019-05-10 09:00:00,109.823
2019-05-10 10:00:00,109.758
2019-05-10 11:00:00,109.737
2019-05-10 12:00:00,109.673
2019-05-10 13:00:00,109.649
2019-05-10 14:00:00,109.576
2019-05-10 15:00:00,109.551
2019-05-10 16:00:00,109.676
2019-05-10 17:00:00,109.847
2019-05-10 18:00:00,109.9
2019-05-10 19:00:00,109.931
2019-05-10 20:00:00,109.934
2019-05-12 22:00:00,109.761
2019-05-12 23:00:00,109.641
2019-05-13 00:00:00,109.71
2019-05-13 01:00:00,109.77
2019-05-13 02:00:00,109.74
2019-05-13 03:00:00,109.756
2019-05-13 04:00:00,109.77
2019-05-13 05:00:00,109.737
2019-05-13 06:00:00,109.731
2019-05-13 07:00:00,109.636
2019-05-13 08:00:00,109.651
2019-05-13 09:00:00,109.675
2019-05-13 10:00:00,109.659
2019-05-13 11:00:00,109.618
2019-05-13 12:00:00,109.131
2019-05-13 13:00:00,109.091
2019-05-13 14:00:00,109.118
2019-05-13 15:00:00,109.184
2019-05-13 16:00:00,109.136
2019-05-13 17:00:00,109.266
2019-05-13 18:00:00,109.325
2019-05-13 19:00:00,109.326
2019-05-13 20:00:00,109.304
2019-05-13 21:00:00,109.206
2019-05-13 22:00:00,109.222
2019-05-13 23:00:00,109.154
2019-05-14 00:00:00,109.413
2019-05-14 01:00:00,109.576
2019-05-14 02:00:00,109.552
2019-05-14 03:00:00,109.585
2019-05-14 04:00:00,109.653
2019-05-14 05:00:00,109.643
2019-05-14 06:00:00,109.636
2019-05-14 07:00:00,109.669
2019-05-14 08:00:00,109.662
2019-05-14 09:00:00,109.646
2019-05-14 10:00:00,109.669
2019-05-14 11:00:00,109.62
2019-05-14 12:00:00,109.547
2019-05-14 13:00:00,109.567
2019-05-14 14:00:00,109.576
2019-05-14 15:00:00,109.665
2019-05-14 16:00:00,109.651
2019-05-14 17:00:00,109.691
2019-05-14 18:00:00,109.62
2019-05-14 19:00:00,109.599
2019-05-14 20:00:00,109.586
2019-05-14 21:00:00,109.636
2019-05-14 22:00:00,109.645
2019-05-14 23:00:00,109.67
2019-05-15 00:00:00,109.582
2019-05-15 01:00:00,109.641
2019-05-15 02:00:00,109.645
2019-05-15 03:00:00,109.633
2019-05-15 04:00:00,109.642
2019-05-15 05:00:00,109.68
2019-05-15 06:00:00,109.686
2019-05-15 07:00:00,109.504
2019-05-15 08:00:00,109.403
2019-05-15 09:00:00,109.338
2019-05-15 10:00:00,109.356
2019-05-15 11:00:00,109.326
2019-05-15 12:00:00,109.27
2019-05-15 13:00:00,109.352
2019-05-15 14:00:00,109.531
2019-05-15 16:00:00,109.43
2019-05-15 17:00:00,109.481
2019-05-15 18:00:00,109.544
2019-05-15 19:00:00,109.551
2019-05-15 20:00:00,109.59
2019-05-15 21:00:00,109.581
2019-05-15 22:00:00,109.551
2019-05-15 23:00:00,109.466
2019-05-16 00:00:00,109.451
2019-05-16 01:00:00,109.406
2019-05-16 02:00:00,109.472
2019-05-16 03:00:00,109.487
2019-05-16 04:00:00,109.457
2019-05-16 05:00:00,109.463
2019-05-16 06:00:00,109.463
2019-05-16 07:00:00,109.447
2019-05-16 08:00:00,109.546
2019-05-16 09:00:00,109.567
2019-05-16 10:00:00,109.636
2019-05-16 11:00:00,109.671
2019-05-16 12:00:00,109.739
2019-05-16 13:00:00,109.835
2019-05-16 14:00:00,109.933
2019-05-16 15:00:00,109.884
2019-05-16 16:00:00,109.846
2019-05-16 17:00:00,109.812
2019-05-16 18:00:00,109.843
2019-05-16 19:00:00,109.82
2019-05-16 20:00:00,109.832
2019-05-16 21:00:00,109.853
2019-05-16 22:00:00,109.856
2019-05-16 23:00:00,109.875
2019-05-17 00:00:00,109.954
2019-05-17 01:00:00,109.948
2019-05-17 02:00:00,109.846
2019-05-17 03:00:00,109.679
2019-05-17 04:00:00,109.71
2019-05-17 05:00:00,109.629
2019-05-17 06:00:00,109.615
2019-05-17 07:00:00,109.722
2019-05-17 08:00:00,109.61
2019-05-17 09:00:00,109.695
2019-05-17 10:00:00,109.64
2019-05-17 11:00:00,109.562
2019-05-17 12:00:00,109.611
2019-05-17 13:00:00,109.716
2019-05-17 14:00:00,109.963
2019-05-17 15:00:00,109.875
2019-05-17 16:00:00,109.942
2019-05-17 17:00:00,110.046
2019-05-17 18:00:00,110.105
2019-05-17 19:00:00,109.997
2019-05-17 20:00:00,110.052
2019-05-19 22:00:00,110.03
2019-05-19 23:00:00,110.168
2019-05-20 00:00:00,110.219
2019-05-20 01:00:00,110.203
2019-05-20 02:00:00,110.228
2019-05-20 03:00:00,110.197
2019-05-20 04:00:00,110.21
2019-05-20 05:00:00,110.137
2019-05-20 06:00:00,110.162
2019-05-20 07:00:00,110.103
2019-05-20 08:00:00,110.009
2019-05-20 09:00:00,110.073
2019-05-20 10:00:00,109.909
2019-05-20 11:00:00,109.877
2019-05-20 12:00:00,109.915
2019-05-20 13:00:00,109.941
2019-05-20 14:00:00,109.962
2019-05-20 15:00:00,109.951
2019-05-20 16:00:00,109.963
2019-05-20 17:00:00,109.969
2019-05-20 18:00:00,109.971
2019-05-20 19:00:00,110.026
2019-05-20 20:00:00,110.048
2019-05-20 21:00:00,110.073
2019-05-20 22:00:00,110.03
2019-05-20 23:00:00,110.081
2019-05-21 00:00:00,110.142
2019-05-21 01:00:00,110.181
2019-05-21 02:00:00,110.185
2019-05-21 03:00:00,110.222
2019-05-21 04:00:00,110.17
2019-05-21 05:00:00,110.16
2019-05-21 06:00:00,110.195
2019-05-21 07:00:00,110.119
2019-05-21 08:00:00,110.106
2019-05-21 09:00:00,110.182
2019-05-21 10:00:00,110.279
2019-05-21 11:00:00,110.421
2019-05-21 12:00:00,110.539
2019-05-21 13:00:00,110.57
2019-05-21 14:00:00,110.597
2019-05-21 15:00:00,110.619
2019-05-21 16:00:00,110.617
2019-05-21 17:00:00,110.657
2019-05-21 18:00:00,110.622
2019-05-21 19:00:00,110.537
2019-05-21 20:00:00,110.489
2019-05-21 21:00:00,110.508
2019-05-21 22:00:00,110.539
2019-05-21 23:00:00,110.559
2019-05-22 00:00:00,110.49
2019-05-22 01:00:00,110.576
2019-05-22 02:00:00,110.53
2019-05-22 03:00:00,110.503
2019-05-22 04:00:00,110.448
2019-05-22 05:00:00,110.447
2019-05-22 06:00:00,110.42
2019-05-22 07:00:00,110.364
2019-05-22 08:00:00,110.414
2019-05-22 09:00:00,110.451
2019-05-22 10:00:00,110.451
2019-05-22 11:00:00,110.366
2019-05-22 12:00:00,110.369
2019-05-22 13:00:00,110.361
2019-05-22 14:00:00,110.323
2019-05-22 15:00:00,110.278
2019-05-22 16:00:00,110.245
2019-05-22 17:00:00,110.274
2019-05-22 18:00:00,110.281
2019-05-22 19:00:00,110.329
2019-05-22 20:00:00,110.346
2019-05-22 21:00:00,110.322
2019-05-22 22:00:00,110.298
2019-05-22 23:00:00,110.212
2019-05-23 00:00:00,110.206
2019-05-23 01:00:00,110.21
2019-05-23 02:00:00,110.266
2019-05-23 03:00:00,110.334
2019-05-23 04:00:00,110.326
2019-05-23 05:00:00,110.288
2019-05-23 06:00:00,110.244
2019-05-23 07:00:00,110.292
2019-05-23 08:00:00,110.136
2019-05-23 09:00:00,110.049
2019-05-23 10:00:00,110.035
2019-05-23 11:00:00,110.093
2019-05-23 12:00:00,109.986
2019-05-23 13:00:00,109.808
2019-05-23 14:00:00,109.73
2019-05-23 15:00:00,109.573
2019-05-23 16:00:00,109.509
2019-05-23 17:00:00,109.576
2019-05-23 18:00:00,109.481
2019-05-23 19:00:00,109.597
2019-05-23 20:00:00,109.6
2019-05-23 21:00:00,109.609
2019-05-23 22:00:00,109.497
2019-05-23 23:00:00,109.552
2019-05-24 00:00:00,109.687
2019-05-24 01:00:00,109.659
2019-05-24 02:00:00,109.606
2019-05-24 03:00:00,109.578
2019-05-24 04:00:00,109.573
2019-05-24 05:00:00,109.609
2019-05-24 06:00:00,109.519
2019-05-24 07:00:00,109.524
2019-05-24 08:00:00,109.532
2019-05-24 09:00:00,109.643
2019-05-24 10:00:00,109.669
2019-05-24 11:00:00,109.619
2019-05-24 12:00:00,109.513
2019-05-24 13:00:00,109.567
2019-05-24 14:00:00,109.346
2019-05-24 15:00:00,109.37
2019-05-24 16:00:00,109.37
2019-05-24 17:00:00,109.338
2019-05-24 18:00:00,109.322
2019-05-24 19:00:00,109.293
2019-05-24 20:00:00,109.27
2019-05-26 22:00:00,109.399
2019-05-26 23:00:00,109.393
2019-05-27 00:00:00,109.474
2019-05-27 01:00:00,109.418
2019-05-27 02:00:00,109.454
2019-05-27 03:00:00,109.442
2019-05-27 04:00:00,109.478
2019-05-27 05:00:00,109.47
2019-05-27 06:00:00,109.555
2019-05-27 07:00:00,109.565
